customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2909-ZLGTZ,Male,0,Yes,No,70,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),76.47,5349.43,No
2827-LNCPU,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.53,2805.54,No
9314-FTPUJ,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.9,349.2,No
1598-DRSSR,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,85.85,510.95,Yes
5023-PATDG,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.79,1003.43,Yes
9100-DDWEK,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.51,1708.87,No
6135-XUTYC,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),84.08,3701.42,No
9742-DUMAW,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),80.61,1458.24,Yes
2059-LXQSD,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.84,3128.72,No
4858-RBHND,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),77.04,4019.49,No
2620-PTDMZ,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),97.03,2521.82,No
9283-WXPVL,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),66.74,262.64,Yes
2517-RSBKJ,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.42,5569.16,No
2276-GJFNZ,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.5,4740.07,No
2999-AQDTX,Male,1,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.38,4528.2,Yes
7888-ZSQZC,Female,0,No,Yes,60,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),93.29,5598.73,No
4895-KEEEV,Male,1,No,Yes,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.81,3561.12,No
4266-CFJEB,Male,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),94.08,4321.98,No
2861-LDNUQ,Female,1,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,848.32,No
7466-APRWF,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),56.59,494.78,No
9952-GHGVM,Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,572.4,No
3829-ZYQSZ,Female,0,No,Yes,64,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),56.05,3594.28,No
9205-JDQCM,Female,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.68,451.73,No
7593-HSNWU,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.54,728.51,No
9160-HZFJY,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.27,543.43,No
7031-QLTGL,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,54.67,883.69,No
7723-AGPUH,Male,1,Yes,No,24,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.25,1387.98,No
8631-FLVGP,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,52.77,1850.5,No
1315-JKCTQ,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.12,1213.11,No
3715-ZZPBV,Female,0,No,No,70,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.06,3837.17,Yes
5463-LGCNK,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.37,2734.47,No
2933-TPZLD,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.75,4049.83,Yes
9831-NKBUC,Female,1,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.19,4169.15,Yes
4991-TNETA,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.25,1359.07,No
7749-DBHND,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.46,3172.12,No
4401-ARSVS,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.35,1969.88,No
6980-WRUBR,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.95,2723.68,Yes
6996-GEENQ,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.33,116.4,Yes
2167-YPWSU,Female,0,No,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,57.8,3172.31,No
3996-NHPJR,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),82.66,2395.64,No
7037-QQUCY,Female,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.74,1251.8,No
1651-UUMGQ,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.88,1020.65,No
1784-QMLFM,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,85.47,774.57,No
9284-WGXXU,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.7,2576.55,No
5346-SJPPE,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,71.35,Yes
4567-DMNGQ,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),63.99,1390.04,No
8280-VTZTP,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.31,5114.69,No
9729-DUXBS,Female,1,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.0,4464.5,Yes
9903-EBDST,Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.57,378.56,Yes
8347-VVPWY,Male,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.71,991.92,No
6842-ESVUZ,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,285.69,Yes
8391-MLNCN,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),67.98,3864.13,No
7595-ZYURG,Female,0,Yes,No,66,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.93,4746.91,No
9732-KNHLM,Female,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.68,5092.13,No
9986-SUYBH,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1009.14,No
8579-UXTTG,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),42.03,1634.63,No
6153-PTUFS,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),89.05,83.01,Yes
5946-ZQXAA,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,69.5,1393.96,No
5129-CFWYW,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.89,4289.06,No
7980-JHRQK,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.69,2052.27,No
5589-QTPSH,Female,0,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.74,3726.8,No
1316-GEEGJ,Male,0,No,No,37,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.5,2635.59,Yes
9794-NCSJY,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.86,929.5,Yes
1411-DEMTB,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,889.9,No
1478-EWQPS,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.75,2646.1,No
8736-YLXQY,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),85.2,5028.34,Yes
2531-KMAEU,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.71,3251.5,Yes
3587-CPFQT,Female,0,No,No,70,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.59,6541.13,No
8492-AFYAV,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,81.16,2588.54,Yes
1838-NAVPN,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.37,2313.46,No
6121-TZZTZ,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.96,386.15,Yes
4824-WPYKR,Male,0,No,No,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),54.63,3605.38,No
7407-YACTU,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.35,52.15,No
1312-RVDSR,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,69.21,2063.97,No
2798-NWMTM,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.51,1966.3,No
3447-GUNEQ,Female,1,No,Yes,69,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,86.35,5970.11,Yes
8956-BJULU,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),84.9,2198.79,No
4647-TAVKH,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,70.82,565.88,Yes
1055-TKBWS,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.54,247.09,No
1286-MACLD,Female,0,Yes,No,5,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,84.7,423.14,Yes
2255-DZQUK,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,81.07,2013.54,No
1392-HKMJF,Male,0,Yes,No,42,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.57,3038.17,No
2558-NDTUE,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,73.61,1334.72,No
6008-XAWSY,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),79.59,1186.65,Yes
7720-QLHKB,Male,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.54,427.79,Yes
2741-GBZNN,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.24,1654.03,Yes
9251-ZUZGE,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,693.08,No
3413-EZZMG,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.37,1162.79,No
6686-AGDBW,Male,1,No,No,47,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),54.01,2541.89,No
9722-AMZPN,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.31,1971.09,No
9450-USFKB,Female,0,No,Yes,20,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,58.69,1170.34,Yes
7273-TPVRH,Female,1,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,59.6,1610.22,No
1566-DPDCG,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,83.42,4083.82,Yes
4563-EBUCT,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),85.55,2738.15,No
8810-HFFDK,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.58,1770.92,No
7591-VSNHC,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,85.71,4525.63,No
8807-FPGNP,Female,1,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,161.05,Yes
7408-UNVHN,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,80.03,2640.74,No
1783-WWALB,Female,1,No,No,72,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.04,4094.42,No
2145-QKUNH,Male,1,No,No,35,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,57.77,2016.26,No
7999-RCNYC,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.7,443.36,Yes
3916-HLWRT,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.23,1201.81,No
5180-YTCKQ,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.53,4283.07,No
6435-BJQKW,Male,0,No,No,60,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.23,2887.93,No
7930-BCBTR,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.35,2602.43,Yes
3074-SXPLS,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.38,2950.34,Yes
2752-WUAYR,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),80.13,3524.44,No
8282-ZGQFL,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.58,2003.11,Yes
9558-AMRUJ,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,375.7,No
8132-LERFB,Male,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,248.91,No
3879-GATZL,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,82.92,587.01,Yes
7063-UJRBL,Male,1,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.7,1369.86,No
4010-LCHEW,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.53,407.74,No
6102-LEBHJ,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,67.85,1021.52,Yes
6924-APVWN,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),61.07,2871.48,Yes
6864-JDWMV,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.39,3037.02,Yes
3539-JTBRM,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.28,3910.37,Yes
2753-XVTXS,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),97.32,395.16,No
2702-EAYFK,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.3,980.04,No
2001-YGNHM,Male,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.78,6847.21,No
9166-FCASU,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.79,816.4,Yes
1434-AWLEM,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.12,1740.61,No
5662-JTAFX,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,82.64,5513.74,No
3483-EYVAX,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.31,3034.29,No
5780-TGQMP,Male,1,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.66,2671.5,No
8951-FNLEM,Female,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.72,1577.69,No
7329-RTFYY,Male,1,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),88.51,2192.55,Yes
1216-DHDYU,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,69.56,3620.54,No
2265-BRWJB,Male,0,Yes,No,62,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,62.33,3876.68,No
1632-MCSLQ,Female,0,No,No,62,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,56.99,3540.4,No
4944-FFZNH,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.66,856.42,No
7592-KHYVC,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),50.3,701.82,No
8807-HJLCS,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.69,730.12,Yes
1066-YREDD,Male,0,No,Yes,21,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),53.48,1131.22,Yes
6787-KTFHC,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.08,6611.78,No
6755-YHALC,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.07,3624.26,No
2428-QDDNK,Male,0,Yes,Yes,36,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,74.85,2670.92,No
8086-FZSAY,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.5,4811.05,No
5228-WVBTQ,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),88.78,5242.56,No
2338-AQULS,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),91.53,1000.16,Yes
8208-YBUWS,Female,1,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.45,119.61,No
7180-EYNEB,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),84.3,5478.45,No
5054-LBFRK,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.8,757.56,No
9373-HSNEY,Female,1,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.41,1386.59,No
7757-BDKLK,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),62.97,1515.46,No
1639-BHSAV,Male,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,75.25,4612.5,No
6156-HHPPQ,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.47,881.65,No
6749-UJQMV,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.48,42.72,Yes
2940-NHHYR,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.68,2895.92,Yes
3512-YPLKV,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),77.35,2480.65,No
8150-DWMDV,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.52,1181.98,Yes
5087-AQYGA,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),80.55,4995.72,No
2834-BGKZE,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),77.22,1622.62,No
6773-DATFN,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),78.46, ,No
4851-HMCBG,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.31,5073.99,No
5135-WCFWE,Female,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.31,1068.79,No
3940-HGHRE,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,232.55,No
9136-DGBEW,Female,0,No,No,52,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.68,3260.21,No
3666-VDALH,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,82.22,410.32,No
6045-LENTW,Female,0,No,No,63,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,55.16,3481.02,No
5427-HGAFC,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.95,692.84,No
2448-UVYKR,Female,0,Yes,Yes,71,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.05,6542.51,No
9315-FEZTD,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,778.09,No
2855-HLJXV,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,68.09,2253.52,No
8399-BLWAW,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,76.09,2530.31,No
8748-TVFWC,Male,1,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.85,436.47,No
4986-JDJRE,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,18.78,Yes
7806-RKALR,Female,1,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.91,576.36,Yes
1332-ZEQUB,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.32,1623.02,Yes
5545-GBBKE,Male,0,Yes,No,31,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,43.79,1346.37,No
9078-KFUUR,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,81.06,4460.42,No
